UTS,YS,EL,EL_Si,EL_Mg,EL_Sc,EL_Al
248.53217,147.99269,4.8757434,9.53,0.59,0.7790227,89.1009773
248.52449,147.94868,4.8751774,9.54,0.59,0.78002,89.08998
248.51721,147.90506,4.874575,9.55,0.59,0.7810172,89.0789828
248.5097,147.86122,4.8739777,9.56,0.59,0.7820147,89.0679853
248.50186,147.81708,4.8734403,9.57,0.59,0.7830119,89.0569881
248.49516,147.77397,4.872774,9.58,0.59,0.7840092,89.0459908
248.4877,147.73015,4.872184,9.59,0.59,0.78500676,89.03499324
248.48004,147.6862,4.8716187,9.6,0.59,0.78600395,89.02399605
248.47296,147.64276,4.870985,9.61,0.59,0.78700125,89.01299875
248.46544,147.59889,4.870409,9.62,0.59,0.7879988,89.0020012
248.45837,147.55545,4.8697777,9.63,0.59,0.78899586,88.99100414
248.45055,147.51134,4.869228,9.64,0.59,0.7899933,88.9800067
248.44345,147.46788,4.8686004,9.65,0.59,0.7909906,88.9690094
248.43637,147.4244,4.8679695,9.66,0.59,0.7919878,88.9580122
248.42886,147.38058,4.867386,9.67,0.59,0.7929852,88.9470148
248.42099,147.33641,4.866838,9.68,0.59,0.7939826,88.9360174
248.4143,147.29332,4.866169,9.69,0.59,0.7949798,88.9250202
248.4068,147.24948,4.865586,9.7,0.59,0.79597723,88.91402277
248.39935,147.2057,4.864997,9.71,0.59,0.79697466,88.90302534
248.39172,147.16174,4.8644333,9.72,0.59,0.79797196,88.89202804
248.38445,147.11812,4.863821,9.73,0.59,0.79896927,88.88103073
248.37709,147.0744,4.8632135,9.74,0.59,0.7999667,88.8700333
248.37004,147.03099,4.8625917,9.75,0.59,0.800964,88.859036
248.36221,146.98686,4.8620453,9.76,0.59,0.8019614,88.8480386
248.35475,146.94307,4.861459,9.77,0.59,0.8029587,88.8370413
248.34744,146.8994,4.8608465,9.78,0.59,0.8039559,88.8260441
248.33997,146.85559,4.860264,9.79,0.59,0.80495346,88.81504654
248.33226,146.81158,4.8596954,9.8,0.59,0.80595076,88.80404924
248.3252,146.76814,4.859064,9.81,0.59,0.80694807,88.79305193
248.3179,146.72449,4.8584633,9.82,0.59,0.8079454,88.7820546
248.31046,146.68071,4.857874,9.83,0.59,0.8089427,88.7710573
248.30255,146.63652,4.8573246,9.84,0.59,0.8099402,88.7600598
248.29546,146.59306,4.856699,9.85,0.59,0.8109375,88.7490625
248.28796,146.54924,4.856115,9.86,0.59,0.8119346,88.7380654
248.28088,146.50577,4.855486,9.87,0.59,0.81293213,88.72706787
248.27307,146.46165,4.8549385,9.88,0.59,0.81392956,88.71607044
248.26576,146.41801,4.854327,9.89,0.59,0.81492674,88.70507326
248.2585,146.3744,4.8537207,9.9,0.59,0.81592417,88.69407583
248.25061,146.33022,4.8531733,9.91,0.59,0.8169216,88.6830784
248.24313,146.28642,4.85259,9.92,0.59,0.8179189,88.6720811
248.23608,146.24295,4.851959,9.93,0.59,0.8189163,88.6610837
248.22878,146.19933,4.8513546,9.94,0.59,0.8199135,88.6500865
248.22084,146.1551,4.850806,9.95,0.59,0.82091093,88.63908907
248.21365,146.11154,4.850206,9.96,0.59,0.82190835,88.62809165
248.2072,146.06863,4.8495092,9.97,0.59,0.82290566,88.61709434
248.19948,146.02464,4.8489447,9.98,0.59,0.8239027,88.6060973
248.19157,145.98045,4.8483973,9.99,0.59,0.82490027,88.59509973
248.18452,145.937,4.8477726,10,0.59,0.8258976,88.5841024
248.17725,145.89339,4.8471603,10.01,0.59,0.826895,88.573105
248.16974,145.84953,4.8465767,10.02,0.59,0.8278923,88.5621077
248.16206,145.80557,4.8460093,10.03,0.59,0.8288896,88.5511104
248.15523,145.76231,4.845357,10.04,0.59,0.8298869,88.5401131
248.14774,145.71849,4.8447723,10.05,0.59,0.8308842,88.5291158
248.14026,145.67467,4.8441887,10.06,0.59,0.83188176,88.51811824
248.13277,145.63087,4.8436017,10.07,0.59,0.83287895,88.50712105
248.1253,145.58707,4.843007,10.08,0.59,0.83387625,88.49612375
248.1178,145.54323,4.8424206,10.09,0.59,0.8348737,88.4851263
248.11073,145.49979,4.841796,10.1,0.59,0.8358711,88.4741289
248.10245,145.45526,4.841293,10.11,0.59,0.8368684,88.4631316
248.09558,145.41199,4.840645,10.12,0.59,0.8378657,88.4521343
248.08829,145.36835,4.8400297,10.13,0.59,0.838863,88.441137
248.08101,145.32472,4.839427,10.14,0.59,0.83986044,88.43013956
248.07315,145.28058,4.8388796,10.15,0.59,0.84085774,88.41914226
248.0661,145.23714,4.8382506,10.16,0.59,0.84185505,88.40814495
248.05878,145.19347,4.8376503,10.17,0.59,0.84285235,88.39714765
248.05168,145.15,4.8370132,10.18,0.59,0.84384966,88.38615034
248.04364,145.10568,4.8364935,10.19,0.59,0.8448471,88.3751529
248.03638,145.06209,4.835884,10.2,0.59,0.8458444,88.3641556
248.02908,145.01842,4.8352785,10.21,0.59,0.8468417,88.3531583
248.0214,144.97441,4.834717,10.22,0.59,0.84783924,88.34216076
248.01431,144.93098,4.8340864,10.23,0.59,0.8488363,88.3311637
248.00708,144.88736,4.833477,10.24,0.59,0.8498336,88.3201664
247.99936,144.84335,4.8329124,10.25,0.59,0.85083115,88.30916885
247.99164,144.79933,4.832342,10.26,0.59,0.85182834,88.29817166
247.98428,144.75562,4.831752,10.27,0.59,0.8528259,88.2871741
247.978,144.71286,4.831044,10.28,0.59,0.85382307,88.27617693
247.97049,144.66902,4.830459,10.29,0.59,0.8548204,88.2651796
247.9628,144.62503,4.829894,10.3,0.59,0.8558177,88.2541823
247.95535,144.58124,4.8293047,10.31,0.59,0.8568152,88.2431848
247.94803,144.53758,4.8286953,10.32,0.59,0.8578124,88.2321876
247.94052,144.49374,4.8281116,10.33,0.59,0.8588097,88.2211903
247.93268,144.44962,4.8275633,10.34,0.59,0.85980713,88.21019287
247.92542,144.40599,4.82696,10.35,0.59,0.86080456,88.19919544
247.91852,144.36269,4.826311,10.36,0.59,0.86180174,88.18819826
247.91106,144.3189,4.825721,10.37,0.59,0.86279917,88.17720083
247.90317,144.27473,4.8251762,10.38,0.59,0.8637965,88.1662035
247.89566,144.2309,4.824587,10.39,0.59,0.864794,88.155206
247.88861,144.18747,4.8239613,10.4,0.59,0.8657912,88.1442088
247.88153,144.144,4.8233376,10.41,0.59,0.8667885,88.1332115
247.87364,144.09982,4.8227882,10.42,0.59,0.86778593,88.12221407
247.86636,144.0562,4.822178,10.43,0.59,0.86878335,88.11121665
247.85889,144.0124,4.821596,10.44,0.59,0.8697804,88.1002196
247.85162,143.96877,4.820986,10.45,0.59,0.87077785,88.08922215
247.8439,143.92476,4.8204165,10.46,0.59,0.8717754,88.0782246
247.83664,143.88113,4.8198133,10.47,0.59,0.8727726,88.0672274
247.82933,143.83748,4.8192015,10.48,0.59,0.8737699,88.0562301
247.82185,143.79366,4.8186154,10.49,0.59,0.8747674,88.0452326
247.81403,143.74956,4.8180723,10.5,0.59,0.8757646,88.0342354
247.80739,143.70647,4.8173985,10.51,0.59,0.8767619,88.0232381
247.79988,143.66263,4.8168163,10.52,0.59,0.87775934,88.01224066
247.79198,143.61845,4.816266,10.53,0.59,0.87875676,88.00124324
247.78427,143.57445,4.8156996,10.54,0.59,0.87975407,87.99024593
247.77724,143.53104,4.815077,10.55,0.59,0.8807515,87.9792485
247.76996,143.48738,4.814469,10.56,0.59,0.8817487,87.9682513
247.76205,143.44319,4.8139205,10.57,0.59,0.8827461,87.9572539
247.7548,143.39958,4.8133135,10.58,0.59,0.8837434,87.9462566
247.74814,143.3565,4.8126426,10.59,0.59,0.8847406,87.9352594
247.74083,143.31285,4.8120365,10.6,0.59,0.885738,87.924262
247.73338,143.26906,4.8114533,10.61,0.59,0.8867353,87.9132647
247.72614,143.22546,4.8108444,10.62,0.59,0.8877326,87.9022674
247.71864,143.18163,4.8102555,10.63,0.59,0.88872993,87.89127007
247.71155,143.13817,4.8096256,10.64,0.59,0.88972735,87.88027265
247.70349,143.09384,4.809105,10.65,0.59,0.89072454,87.86927546
247.69644,143.0504,4.8084803,10.66,0.59,0.89172196,87.85827804
247.68887,143.00653,4.807886,10.67,0.59,0.89271927,87.84728073
247.68185,142.9631,4.8072624,10.68,0.59,0.8937167,87.8362833
247.67393,142.91893,4.806716,10.69,0.59,0.894714,87.825286
247.6669,142.87549,4.8060856,10.7,0.59,0.8957112,87.8142888
247.65936,142.83163,4.8055,10.71,0.59,0.8967087,87.8032913
247.65211,142.78804,4.8048935,10.72,0.59,0.89770615,87.79229385
247.64441,142.74402,4.8043222,10.73,0.59,0.89870334,87.78129666
247.63696,142.70024,4.803734,10.74,0.59,0.89970076,87.77029924
247.62968,142.65662,4.8031273,10.75,0.59,0.90069807,87.75930193
247.62222,142.61282,4.80254,10.76,0.59,0.9016954,87.7483046
247.61469,142.56895,4.80196,10.77,0.59,0.9026929,87.7373071
247.60767,142.52556,4.8013263,10.78,0.59,0.9036901,87.7263099
247.59995,142.48152,4.8007593,10.79,0.59,0.9046875,87.7153125
247.59268,142.4379,4.800152,10.8,0.59,0.90568495,87.70431505
247.58482,142.39375,4.7996016,10.81,0.59,0.90668225,87.69331775
247.57776,142.35031,4.7989798,10.82,0.59,0.90767944,87.68232056
247.57068,142.30685,4.7983522,10.83,0.59,0.90867686,87.67132314
247.56297,142.26283,4.7977877,10.84,0.59,0.90967417,87.66032583
247.55525,142.21883,4.7972183,10.85,0.59,0.9106717,87.6493283
247.548,142.17525,4.796611,10.86,0.59,0.9116688,87.6383312
247.54054,142.13142,4.7960234,10.87,0.59,0.9126662,87.6273338
247.53304,142.08757,4.795437,10.88,0.59,0.9136636,87.6163364
247.5252,142.04346,4.7948937,10.89,0.59,0.91466105,87.60533895
247.51868,142.00049,4.794201,10.9,0.59,0.91565824,87.59434176
247.51123,141.9567,4.7936187,10.91,0.59,0.91665554,87.58334446
247.50333,141.91255,4.7930703,10.92,0.59,0.9176531,87.5723469
247.49588,141.86873,4.7924786,10.93,0.59,0.9186504,87.5613496
247.48904,141.8255,4.791834,10.94,0.59,0.91964746,87.55035254
247.48209,141.78217,4.791183,10.95,0.59,0.920645,87.539355
247.47427,141.73805,4.790639,10.96,0.59,0.9216423,87.5283577
247.46695,141.6944,4.790033,10.97,0.59,0.9226397,87.5173603
247.45947,141.65056,4.7894464,10.98,0.59,0.9236369,87.5063631
247.45203,141.6068,4.788862,10.99,0.59,0.92463434,87.49536566
247.44453,141.56296,4.788271,11,0.59,0.92563176,87.48436824
247.43701,141.5191,4.7876844,11.01,0.59,0.92662895,87.47337105
247.43016,141.47588,4.787038,11.02,0.59,0.92762625,87.46237375
247.42267,141.43205,4.786449,11.03,0.59,0.9286237,87.4513763
247.41478,141.38786,4.7859044,11.04,0.59,0.92962086,87.44037914
247.40761,141.34431,4.785294,11.05,0.59,0.9306184,87.4293816
247.40071,141.30103,4.784642,11.06,0.59,0.9316157,87.4183843
247.39284,141.25687,4.7841024,11.07,0.59,0.9326129,87.4073871
247.3872,141.22356,4.781118,11.08,0.59,0.9336103,87.3963897
247.38748,141.227,4.769676,11.09,0.59,0.9346076,87.3853924
247.38779,141.23048,4.7582407,11.1,0.59,0.93560493,87.37439507
247.38837,141.234,4.7468176,11.11,0.59,0.93660223,87.36339777
247.3883,141.23737,4.735363,11.12,0.59,0.9375998,87.3524002
247.38896,141.24094,4.723942,11.13,0.59,0.93859696,87.34140304
247.38937,141.24442,4.712509,11.14,0.59,0.9395944,87.3304056
247.38957,141.24782,4.7010717,11.15,0.59,0.9405917,87.3194083
247.38966,141.2512,4.689625,11.16,0.59,0.9415891,87.3084109
247.39017,141.25478,4.678194,11.17,0.59,0.9425863,87.2974137
247.3906,141.25824,4.666763,11.18,0.59,0.94358385,87.28641615
247.39069,141.26167,4.655319,11.19,0.59,0.94458103,87.27541897
247.3906,141.265,4.6438627,11.2,0.59,0.9455786,87.2644214
247.39124,141.26855,4.632439,11.21,0.59,0.9465759,87.2534241
247.39183,141.27208,4.6210203,11.22,0.59,0.94757307,87.24242693
247.39227,141.27557,4.6095943,11.23,0.59,0.9485705,87.2314295
247.39218,141.27893,4.598135,11.24,0.59,0.9495679,87.2204321
247.39304,141.28256,4.58672,11.25,0.59,0.9505651,87.2094349
247.39325,141.28596,4.575283,11.26,0.59,0.95156264,87.19843736
247.39319,141.28935,4.563826,11.27,0.59,0.95255995,87.18744005
247.39395,141.29291,4.5524197,11.28,0.59,0.953557,87.176443
247.39442,141.29643,4.540989,11.29,0.59,0.95455444,87.16544556
247.39474,141.29993,4.5295506,11.3,0.59,0.95555174,87.15444826
247.39497,141.30334,4.5181084,11.31,0.59,0.9565493,87.1434507
247.39536,141.3068,4.5066824,11.32,0.59,0.9575465,87.1324535
247.39587,141.31036,4.4952497,11.33,0.59,0.9585439,87.1214561
247.39616,141.31381,4.483818,11.34,0.59,0.9595413,87.1104587
247.39603,141.31714,4.47235,11.35,0.59,0.9605386,87.0994614
247.3966,141.32065,4.460934,11.36,0.59,0.96153593,87.08846407
247.39719,141.32423,4.449505,11.37,0.59,0.96253324,87.07746676
247.39755,141.32768,4.4380746,11.38,0.59,0.96353066,87.06646934
247.39742,141.331,4.426618,11.39,0.59,0.9645281,87.0554719
247.39789,141.33452,4.415192,11.4,0.59,0.96552515,87.04447485
247.3982,141.338,4.403753,11.41,0.59,0.9665226,87.0334774
247.39844,141.34142,4.392313,11.42,0.59,0.96752,87.02248
247.39836,141.34479,4.380855,11.43,0.59,0.9685174,87.0114826
247.39926,141.34839,4.3694487,11.44,0.59,0.9695146,87.0004854
247.39958,141.35187,4.358017,11.45,0.59,0.97051203,86.98948797
247.40005,141.3554,4.346586,11.46,0.59,0.9715092,86.9784908
247.40012,141.35876,4.33514,11.47,0.59,0.97250664,86.96749336
247.40042,141.36224,4.3237057,11.48,0.59,0.97350395,86.95649605
247.40106,141.3658,4.3122835,11.49,0.59,0.97450125,86.94549875
247.40146,141.36925,4.300852,11.5,0.59,0.9754987,86.9345013
247.40155,141.37267,4.289405,11.51,0.59,0.976496,86.923504
247.40186,141.37614,4.2779646,11.52,0.59,0.9774934,86.9125066
247.40225,141.37961,4.266536,11.53,0.59,0.9784907,86.9015093
247.40274,141.38313,4.2551103,11.54,0.59,0.979488,86.890512
247.40283,141.38655,4.243657,11.55,0.59,0.98048544,86.87951456
247.40341,141.39003,4.2322426,11.56,0.59,0.9814826,86.8685174
247.4039,141.39359,4.220811,11.57,0.59,0.98248005,86.85751995
247.40417,141.39705,4.209373,11.58,0.59,0.9834775,86.8465225
247.40402,141.40034,4.19791,11.59,0.59,0.9844748,86.8355252
247.40466,141.4039,4.1864934,11.6,0.59,0.9854721,86.8245279
247.4054,141.40753,4.1750717,11.61,0.59,0.9864694,86.8135306
247.40594,141.41103,4.1636543,11.62,0.59,0.9874667,86.8025333
247.40585,141.41437,4.1521893,11.63,0.59,0.9884641,86.7915359
247.4061,141.4178,4.1407576,11.64,0.59,0.98946154,86.78053846
247.40675,141.42137,4.129337,11.65,0.59,0.9904586,86.7695414
247.40668,141.42473,4.1178856,11.66,0.59,0.99145615,86.75854385
247.40692,141.42816,4.1064386,11.67,0.59,0.9924536,86.7475464
247.40775,141.43178,4.095031,11.68,0.59,0.99345076,86.73654924
247.40793,141.43518,4.0835943,11.69,0.59,0.99444807,86.72555193
247.40793,141.43858,4.072139,11.7,0.59,0.9954456,86.7145544
247.40887,141.44221,4.0607367,11.71,0.59,0.9964427,86.7035573
247.40903,141.44566,4.049285,11.72,0.59,0.9974402,86.6925598
247.40909,141.44904,4.03784,11.73,0.59,0.9984375,86.6815625
247.4091,141.4524,4.026396,11.74,0.59,0.9994348,86.6705652
247.40959,141.4559,4.014964,11.75,0.59,1.0004321,86.6595679
247.41006,141.45944,4.0035343,11.76,0.59,1.0014297,86.6485703
247.41034,141.46288,3.992093,11.77,0.59,1.0024269,86.6375731
247.41037,141.46625,3.9806461,11.78,0.59,1.0034243,86.6265757
247.41122,141.46988,3.9692287,11.79,0.59,1.0044216,86.6155784
247.41144,141.4733,3.9577909,11.8,0.59,1.0054189,86.6045811
247.41173,141.47676,3.9463563,11.81,0.59,1.0064164,86.5935836
247.41202,141.48022,3.9349222,11.82,0.59,1.0074135,86.5825865
247.4122,141.4836,3.9234748,11.83,0.59,1.0084109,86.5715891
247.41269,141.48714,3.9120436,11.84,0.59,1.0094084,86.5605916
247.41336,141.49072,3.9006257,11.85,0.59,1.0104057,86.5495943
247.41306,141.49399,3.8891635,11.86,0.59,1.011403,86.538597
247.41348,141.49748,3.8777409,11.87,0.59,1.0124003,86.5275997
247.41412,141.50104,3.8663158,11.88,0.59,1.0133977,86.5166023
247.41463,141.5046,3.854886,11.89,0.59,1.014395,86.505605
247.41467,141.50795,3.8434367,11.9,0.59,1.0153923,86.4946077
247.4151,141.51143,3.832015,11.91,0.59,1.0163896,86.4836104
247.41556,141.51494,3.8205814,11.92,0.59,1.0173869,86.4726131
247.41641,141.51855,3.8091674,11.93,0.59,1.0183843,86.4616157
247.41628,141.5219,3.7977118,11.94,0.59,1.0193815,86.4506185
247.41676,141.52542,3.7862802,11.95,0.59,1.020379,86.439621
247.41684,141.52882,3.7748299,11.96,0.59,1.0213763,86.4286237
247.4173,141.53233,3.7634048,11.97,0.59,1.0223737,86.4176263
247.41788,141.53584,3.7519808,11.98,0.59,1.0233709,86.4066291
247.41837,141.5394,3.7405481,11.99,0.59,1.0243684,86.3956316
247.4184,141.54272,3.7291074,12,0.59,1.0253656,86.3846344
247.41873,141.54623,3.7176633,12.01,0.59,1.0263631,86.3736369
247.4188,141.54959,3.7062216,12.02,0.59,1.0273604,86.3626396
247.4198,141.55327,3.6948195,12.03,0.59,1.0283575,86.3516425
247.42001,141.55669,3.6833792,12.04,0.59,1.029355,86.340645
247.41988,141.56,3.6719322,12.05,0.59,1.0303524,86.3296476
247.42043,141.56358,3.6604948,12.06,0.59,1.0313498,86.3186502
247.42062,141.56699,3.6490579,12.07,0.59,1.0323471,86.3076529
247.42091,141.57045,3.63762,12.08,0.59,1.0333445,86.2966555
247.42102,141.57385,3.6261673,12.09,0.59,1.0343418,86.2856582
247.42136,141.57735,3.614729,12.1,0.59,1.0353394,86.2746606
247.42209,141.58092,3.6033173,12.11,0.59,1.0363364,86.2636636
247.42258,141.58443,3.5918941,12.12,0.59,1.0373337,86.2526663
247.4223,141.58772,3.5804272,12.13,0.59,1.0383313,86.2416687
247.42303,141.59126,3.5690126,12.14,0.59,1.0393285,86.2306715
247.42334,141.59476,3.5575771,12.15,0.59,1.0403258,86.2196742
247.42381,141.59828,3.5461483,12.16,0.59,1.0413233,86.2086767
247.42386,141.60165,3.5346966,12.17,0.59,1.0423206,86.1976794
247.42392,141.60501,3.5232534,12.18,0.59,1.0433179,86.1866821
247.42442,141.60857,3.5118208,12.19,0.59,1.0443152,86.1756848
247.42505,141.61208,3.5004034,12.2,0.59,1.0453125,86.1646875
247.42474,141.61537,3.4889345,12.21,0.59,1.04631,86.15369
247.42575,141.61903,3.4775314,12.22,0.59,1.0473073,86.1426927
247.42601,141.62248,3.466103,12.23,0.59,1.0483046,86.1316954
247.42642,141.62598,3.4546633,12.24,0.59,1.0493019,86.1206981
247.42676,141.62946,3.443224,12.25,0.59,1.0502994,86.1097006
247.42719,141.63295,3.4318,12.26,0.59,1.0512967,86.0987033
247.42783,141.63652,3.4203768,12.27,0.59,1.052294,86.087706
247.42792,141.63991,3.408927,12.28,0.59,1.0532913,86.0767087
247.4274,141.64308,3.3974643,12.29,0.59,1.0542886,86.0657114
247.42839,141.64677,3.3860478,12.3,0.59,1.0552859,86.0547141
247.42908,141.65036,3.3746371,12.31,0.59,1.0562831,86.0437169
247.48212,141.67502,3.3751674,12.32,0.59,1.0572807,86.0327193
247.53784,141.70067,3.3761644,12.33,0.59,1.058278,86.021722
247.59341,141.7263,3.377161,12.34,0.59,1.0592752,86.0107248
247.64897,141.75192,3.3781633,12.35,0.59,1.0602727,85.9997273
247.70422,141.77747,3.3791618,12.36,0.59,1.0612699,85.9887301
247.75961,141.803,3.380169,12.37,0.59,1.0622673,85.9777327
247.81519,141.82863,3.3811665,12.38,0.59,1.0632646,85.9667354
247.87082,141.8543,3.3821597,12.39,0.59,1.064262,85.955738
247.92581,141.87978,3.383171,12.4,0.59,1.0652592,85.9447408
247.98163,141.90544,3.3841705,12.41,0.59,1.0662566,85.9337434
248.0369,141.93097,3.385169,12.42,0.59,1.067254,85.922746
248.09262,141.95663,3.3861656,12.43,0.59,1.0682514,85.9117486
248.14789,141.98218,3.387164,12.44,0.59,1.0692487,85.9007513
248.20346,142.00778,3.3881683,12.45,0.59,1.070246,85.889754
248.25897,142.03336,3.389165,12.46,0.59,1.0712433,85.8787567
248.31445,142.059,3.3901649,12.47,0.59,1.0722407,85.8677593
248.36974,142.08452,3.3911753,12.48,0.59,1.0732381,85.8567619
248.42526,142.11014,3.3921652,12.49,0.59,1.0742353,85.8457647
248.48071,142.13574,3.3931694,12.5,0.59,1.0752327,85.8347673
248.53635,142.16139,3.394166,12.51,0.59,1.0762303,85.8237697
248.59158,142.1869,3.395172,12.52,0.59,1.0772276,85.8127724
248.64703,142.21245,3.3961735,12.53,0.59,1.0782248,85.8017752
248.70279,142.23814,3.3971643,12.54,0.59,1.0792222,85.7907778
248.75812,142.26373,3.3981752,12.55,0.59,1.0802195,85.7797805
248.81342,142.28928,3.3991761,12.56,0.59,1.0812169,85.7687831
248.86949,142.31502,3.4001565,12.57,0.59,1.0822141,85.7577859
248.92494,142.34062,3.401166,12.58,0.59,1.0832114,85.7467886
248.9803,142.36613,3.4021664,12.59,0.59,1.0842088,85.7357912
249.03549,142.3917,3.403173,12.6,0.59,1.0852063,85.7247937
249.0913,142.41734,3.4041615,12.61,0.59,1.0862033,85.7137967
249.1466,142.44292,3.4051628,12.62,0.59,1.0872009,85.7027991
249.2022,142.46858,3.4061642,12.63,0.59,1.0881982,85.6918018
249.25739,142.4941,3.4071712,12.64,0.59,1.0891956,85.6808044
249.31317,142.51974,3.4081607,12.65,0.59,1.0901928,85.6698072
249.36873,142.54538,3.4091558,12.66,0.59,1.0911901,85.6588099
249.42374,142.57082,3.4101715,12.67,0.59,1.0921876,85.6478124
249.47931,142.59647,3.411171,12.68,0.59,1.0931851,85.6368149
249.53484,142.62209,3.4121666,12.69,0.59,1.0941821,85.6258179
249.59055,142.64772,3.413167,12.7,0.59,1.0951796,85.6148204
249.64587,142.6733,3.4141712,12.71,0.59,1.096177,85.603823
249.7013,142.69887,3.4151678,12.72,0.59,1.0971744,85.5928256
249.75665,142.7244,3.4161692,12.73,0.59,1.0981716,85.5818284
249.81226,142.75005,3.4171696,12.74,0.59,1.099169,85.570831
249.86743,142.77559,3.4181771,12.75,0.59,1.1001664,85.5598336
249.9231,142.8012,3.4191704,12.76,0.59,1.1011636,85.5488364
249.97865,142.82683,3.420168,12.77,0.59,1.1021609,85.5378391
250.03433,142.85246,3.4211683,12.78,0.59,1.1031582,85.5268418
250.08948,142.87798,3.4221735,12.79,0.59,1.1041557,85.5158443
250.14505,142.9036,3.4231687,12.8,0.59,1.1051528,85.5048472
250.20047,142.92917,3.4241705,12.81,0.59,1.1061504,85.4938496
250.25604,142.9548,3.4251652,12.82,0.59,1.1071476,85.4828524
250.31116,142.9803,3.4261694,12.83,0.59,1.108145,85.471855
250.36687,143.00595,3.4271722,12.84,0.59,1.1091423,85.4608577
250.42245,143.03157,3.4281697,12.85,0.59,1.1101398,85.4498602
250.47797,143.05717,3.4291744,12.86,0.59,1.111137,85.438863
250.5332,143.08272,3.4301767,12.87,0.59,1.1121345,85.4278655
250.58871,143.10832,3.4311767,12.88,0.59,1.1131318,85.4168682
250.67003,143.14624,3.4315052,12.89,0.59,1.1141292,85.4058708
250.76544,143.19073,3.431457,12.9,0.59,1.1151263,85.3948737
250.86107,143.23546,3.4314232,12.91,0.59,1.1161237,85.3838763
250.9566,143.28008,3.4313831,12.92,0.59,1.117121,85.372879
251.05222,143.32483,3.431343,12.93,0.59,1.1181185,85.3618815
251.14778,143.36949,3.4312987,12.94,0.59,1.1191157,85.3508843
251.24344,143.41426,3.431263,12.95,0.59,1.1201131,85.3398869
